gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
1700003E16Rik,ENSMUSG00000030030,RIKEN cDNA 1700003E16 gene,212.482767262941,-0.19632040468584899,0.192085867804163,-1.02204502043848,0.30675959288627902,0.68551860721284796,197.758198804073,227.207335721809,6,Not Significant
1700003F12Rik,ENSMUSG00000038523,RIKEN cDNA 1700003F12 gene,79.2056972431239,-0.39253128072497401,0.398552103341398,-0.984893260966515,0.32467650393584102,0.70041588654050102,69.1678475148511,89.2435469713966,2,Not Significant
1700003G18Rik,ENSMUSG00000087621,RIKEN cDNA 1700003G18 gene,51.5217592069825,-0.294942723024465,0.435950089941889,-0.67655158200284,0.49869050799423797,0.81557921364111097,45.8589531048045,57.1845653091604,7,Not Significant
1700003I16Rik,ENSMUSG00000107526,RIKEN cDNA 1700003I16 gene,18.8818004286114,-1.32607135083432,0.602278208797841,-2.20175880758029,2.7682350236404502E-2,0.22067218781289499,10.9135072498922,26.8500936073306,6,Not Significant
1700003L19Rik,ENSMUSG00000101565,RIKEN cDNA 1700003L19 gene,45.8606915584935,-0.53645562756756104,0.449379190373551,-1.19377051510024,0.23256774829044799,0.61532076422389403,37.668868526808,54.052514590179,16,Not Significant
1700003M07Rik,ENSMUSG00000085389,RIKEN cDNA 1700003M07 gene,177.903297840892,0.119847493996686,0.214076968034038,0.559833666822255,0.57559289744120101,0.85487573112000204,185.970448832446,169.836146849339,4,Not Significant
1700006F04Rik,ENSMUSG00000100274,RIKEN cDNA 1700006F04 gene,26.3177218614663,-8.0301618878040507E-2,0.474240649128675,-0.169326731113369,0.86553965116868803,0.96980064277041,25.2626880729131,27.3727556500196,14,Not Significant
1700007F19Rik,ENSMUSG00000100666,RIKEN cDNA 1700007F19 gene,114.73969836496,0.38722876630991598,0.32810664542902,1.18019178125329,0.23792394710443099,0.62108916669874303,129.531372979693,99.9480237502273,3,Not Significant
1700007J10Rik,ENSMUSG00000086330,RIKEN cDNA 1700007J10 gene,794.929846700693,-0.72064499319592801,0.191144675272833,-3.77015468606335,1.6314639584209101E-4,8.3318579562348706E-3,601.364308029075,988.495385372311,11,Significantly Down
1700007L15Rik,ENSMUSG00000097318,RIKEN cDNA 1700007L15 gene,91.2357339036546,0.69477697314255904,0.324864014018571,2.13867016093338,3.2462390868942398E-2,0.239912415230989,112.178001522761,70.2934662845486,16,Not Significant
1700008C04Rik,ENSMUSG00000111986,RIKEN cDNA 1700008C04 gene,10.0908441185893,-0.54129663882072698,0.755035738594917,-0.716915254671325,0.47342638875133802,,8.27565479404346,11.9060334431352,12,Not Significant
1700008J07Rik,ENSMUSG00000101225,RIKEN cDNA 1700008J07 gene,57.4340856735708,0.330480782289505,0.325315642137342,1.01587731877333,0.30968781087309,0.68837519592589702,63.6722838880116,51.19588745913,7,Not Significant
1700008O03Rik,ENSMUSG00000008028,RIKEN cDNA 1700008O03 gene,981.409543368171,-0.72124400838571201,0.166839896844513,-4.32297083627351,1.53942089587993e-05,1.51897672302581E-3,741.513580284808,1221.30550645153,7,Significantly Down
1700010H22Rik,ENSMUSG00000067101,RIKEN cDNA 1700010H22 gene,11.0698982458138,-0.65545783912498001,1.01737756198582,-0.644262133957027,0.51940546570349799,,8.64107885158099,13.4987176400467,5,Not Significant
